sample_id,category,split,question_type,difficulty,question,ground_truth_answer,p_gen_MW,p_load_MW,p_loss_MW,v_min_pu,v_max_pu,u_line_pu,renewable_penetration_pct,bus_system,scenario_id,fault_type,fault_bus,fault_severity,template_id,human_authored,expert_validated,n_expert_reviewers,expert_mean_score,physics_valid,power_balance_error_MW,power_balance_pct,bleu_score,rouge_l,bertscore,physics_compliant_prediction,numerical_accuracy_pct,hallucination_flag,hallucination_category,inter_rater_kappa,data_generation_method,creation_date
DF_0043,demand_forecasting,train,factual,easy,What is the expected overnight base load for Grid Zone E on 5 Apr 2023?,"Overnight base load for Grid Zone E on 5 Apr 2023 is estimated at 2793.7 MW, reflecting reduced industrial and commercial activity. Baseload thermal and hydro units serve demand without peaking commitment. System marginal price is 64.5 USD/MWh at this operating point.",2816.004,2793.655,22.349,0.982,1.039,0.802,33.2,IEEE-118,SCN_DF_0043,none,N/A,N/A,T07,True,True,3,4.67,True,0.0,0.0,0.338,0.537,0.827,True,91.7,False,none,0.82,physics-constrained synthetic generation,2024-01-01
DF_0044,demand_forecasting,train,reasoning,medium,What demand response volume is needed if system load exceeds 3014 MW on 15 Jan 2024?,"If load reaches 3014.1 MW the operator activates 63.4 MW of Tier-1 interruptible industrial demand response. Combined with 494.2 MW of pre-positioned spinning reserve, system balance is restored within 5 minutes. Voltage at bus 89 recovers to 0.977 pu and all thermal limits return to below 0.95 pu of rated capacity.",3038.206,3014.093,24.113,0.977,1.028,0.802,48.9,IEEE-30,SCN_DF_0044,none,N/A,N/A,T08,True,True,3,3.67,True,0.0,0.0,0.368,0.461,0.844,True,90.1,False,none,0.75,physics-constrained synthetic generation,2024-01-01
DF_0045,demand_forecasting,train,multi_step,hard,"Given 28°C forecast and 15% renewable penetration on 28 Nov 2023, what is the optimal dispatch plan?",At 28°C with 15% renewable penetration the system faces 2226.6 MW demand and 749.3 MW renewable supply. The 1556.2 MW residual is met by dispatchable thermal units in merit order. Re-dispatch reduces maximum line utilisation from 0.75 to 0.59 pu. Total generation cost is 136303 USD/hour at a marginal price of 58.7 USD/MWh.,2239.952,2226.592,13.36,0.981,1.031,0.746,32.5,IEEE-30,SCN_DF_0045,none,N/A,N/A,T09,True,True,3,4.33,True,0.0,0.0,0.406,0.527,0.854,True,90.9,False,none,0.75,physics-constrained synthetic generation,2024-01-01
DF_0046,demand_forecasting,train,factual,easy,What is the predicted peak demand for the Southeast region on 12 Feb 2023?,The predicted peak demand for Southeast on 12 Feb 2023 is 2361.1 MW. Generation is scheduled at 2375.3 MW to cover forecast uncertainty. Transmission losses are estimated at 14.2 MW. Voltage profiles across all monitored buses remain within 0.95–1.05 pu and no thermal violations are present on any corridor.,2375.281,2361.114,14.167,0.973,1.021,0.489,35.6,IEEE-118,SCN_DF_0046,none,N/A,N/A,T10,True,True,3,4.33,True,0.0,0.0,0.404,0.496,0.844,True,87.1,False,none,0.81,physics-constrained synthetic generation,2024-01-01
DF_0047,demand_forecasting,train,reasoning,medium,What demand response volume is needed if system load exceeds 3183 MW on 5 Apr 2023?,"If load reaches 3182.5 MW the operator activates 42.1 MW of Tier-1 interruptible industrial demand response. Combined with 602.6 MW of pre-positioned spinning reserve, system balance is restored within 5 minutes. Voltage at bus 89 recovers to 0.972 pu and all thermal limits return to below 0.95 pu of rated capacity.",3204.803,3182.525,22.278,0.972,1.03,0.631,14.7,IEEE-118,SCN_DF_0047,none,N/A,N/A,T11,True,True,3,3.67,True,0.0,0.0,0.381,0.526,0.837,True,87.3,False,none,0.77,physics-constrained synthetic generation,2024-01-01
DF_0048,demand_forecasting,train,multi_step,hard,What is the least-cost unit commitment for 3280 MW peak demand with 25% renewable penetration on 20 Jul 2023?,"The least-cost unit commitment for 3279.8 MW with 25% renewables commits 2 CCGT units at 1873 MW each, one hydro unit at 386 MW, and all available renewables at 879.7 MW. Total commitment cost is 218951 USD/hour. N-1 security is confirmed across all 186 monitored contingencies. Power balance is satisfied within the 2% tolerance.",3305.998,3279.76,26.238,0.976,1.018,0.493,26.8,IEEE-118,SCN_DF_0048,none,N/A,N/A,T12,True,True,3,3.33,True,0.0,0.0,0.361,0.467,0.849,True,91.2,False,none,0.81,physics-constrained synthetic generation,2024-01-01
DF_0049,demand_forecasting,train,factual,easy,What is the expected overnight base load for Grid Zone D on 28 Nov 2023?,"Overnight base load for Grid Zone D on 28 Nov 2023 is estimated at 3307.3 MW, reflecting reduced industrial and commercial activity. Baseload thermal and hydro units serve demand without peaking commitment. System marginal price is 64.9 USD/MWh at this operating point.",3323.886,3307.349,16.537,0.992,1.025,0.711,16.6,IEEE-118,SCN_DF_0049,none,N/A,N/A,T01,True,True,3,3.67,True,0.0,0.0,0.399,0.451,0.836,True,91.6,False,none,0.77,physics-constrained synthetic generation,2024-01-01
DF_0050,demand_forecasting,train,reasoning,medium,How does a 30% demand surge during a heat event affect system stability on 31 Oct 2023?,"A 30% unplanned demand surge raises system load to 4540.6 MW. Maximum line utilisation reaches 0.59 pu on the critical corridor, requiring re-dispatch of 284.2 MW from fast-response units within 10 minutes. Post re-dispatch voltage at the weakest bus recovers to 0.986 pu. Reserve margin is maintained at 11.2%.",4572.344,4540.56,31.784,0.986,1.025,0.587,40.3,IEEE-118,SCN_DF_0050,none,N/A,N/A,T02,True,True,3,4.67,True,0.0,0.0,0.369,0.527,0.839,True,85.1,False,none,0.76,physics-constrained synthetic generation,2024-01-01
DF_0051,demand_forecasting,train,multi_step,hard,"Given 38°C forecast and 30% renewable penetration on 31 Oct 2023, what is the optimal dispatch plan?",At 38°C with 30% renewable penetration the system faces 2777.8 MW demand and 1281.9 MW renewable supply. The 1529.3 MW residual is met by dispatchable thermal units in merit order. Re-dispatch reduces maximum line utilisation from 0.71 to 0.60 pu. Total generation cost is 163360 USD/hour at a marginal price of 57.8 USD/MWh.,2791.728,2777.839,13.889,0.968,1.003,0.709,45.6,IEEE-30,SCN_DF_0051,none,N/A,N/A,T03,True,True,3,4.0,True,0.0,0.0,0.347,0.465,0.832,True,90.8,False,none,0.79,physics-constrained synthetic generation,2024-01-01
DF_0052,demand_forecasting,train,factual,easy,What is the expected overnight base load for Grid Zone A on 12 Feb 2023?,"Overnight base load for Grid Zone A on 12 Feb 2023 is estimated at 4236.3 MW, reflecting reduced industrial and commercial activity. Baseload thermal and hydro units serve demand without peaking commitment. System marginal price is 67.5 USD/MWh at this operating point.",4265.96,4236.306,29.654,0.999,1.033,0.679,20.7,IEEE-118,SCN_DF_0052,none,N/A,N/A,T04,True,True,3,3.33,True,0.0,0.0,0.356,0.478,0.846,True,92.7,False,none,0.81,physics-constrained synthetic generation,2024-01-01
DF_0053,demand_forecasting,train,reasoning,medium,"Given a 40% increase in solar output, how does afternoon net load change on 18 May 2023?","With 40% additional solar generation the net load during 13:00–16:00 falls from 2543.7 MW to 1701.6 MW, a reduction of 271.7 MW. Flexible combined-cycle gas generation backs down proportionally. Minimum bus voltage remains at 0.969 pu — within the 0.95 pu limit — and line utilisation does not exceed 0.78 pu on any monitored corridor.",2556.432,2543.713,12.719,0.969,1.027,0.781,34.2,IEEE-118,SCN_DF_0053,none,N/A,N/A,T05,True,True,3,3.67,True,0.0,0.0,0.36,0.496,0.857,True,89.4,False,none,0.77,physics-constrained synthetic generation,2024-01-01
DF_0054,demand_forecasting,train,multi_step,hard,What is the least-cost unit commitment for 4938 MW peak demand with 40% renewable penetration on 31 Oct 2023?,"The least-cost unit commitment for 4938.4 MW with 40% renewables commits 2 CCGT units at 1062 MW each, one hydro unit at 406 MW, and all available renewables at 2749.9 MW. Total commitment cost is 330680 USD/hour. N-1 security is confirmed across all 186 monitored contingencies. Power balance is satisfied within the 2% tolerance.",4968.009,4938.379,29.63,0.963,1.036,0.638,59.0,IEEE-118,SCN_DF_0054,none,N/A,N/A,T06,True,True,3,4.67,True,0.0,0.0,0.327,0.487,0.83,True,91.0,False,none,0.8,physics-constrained synthetic generation,2024-01-01
DF_0055,demand_forecasting,train,factual,easy,What is the expected overnight base load for Grid Zone D on 9 Sep 2022?,"Overnight base load for Grid Zone D on 9 Sep 2022 is estimated at 3243.6 MW, reflecting reduced industrial and commercial activity. Baseload thermal and hydro units serve demand without peaking commitment. System marginal price is 65.5 USD/MWh at this operating point.",3266.255,3243.55,22.705,0.966,1.023,0.588,29.8,IEEE-118,SCN_DF_0055,none,N/A,N/A,T07,True,True,3,4.67,True,0.0,0.0,0.381,0.488,0.856,True,93.1,False,none,0.75,physics-constrained synthetic generation,2024-01-01
DF_0056,demand_forecasting,train,reasoning,medium,What demand response volume is needed if system load exceeds 4874 MW on 9 Sep 2022?,"If load reaches 4873.6 MW the operator activates 50.6 MW of Tier-1 interruptible industrial demand response. Combined with 706.6 MW of pre-positioned spinning reserve, system balance is restored within 5 minutes. Voltage at bus 89 recovers to 0.963 pu and all thermal limits return to below 0.95 pu of rated capacity.",4912.639,4873.65,38.989,0.963,1.023,0.681,19.0,IEEE-118,SCN_DF_0056,none,N/A,N/A,T08,True,True,3,4.0,True,0.0,0.0,0.329,0.481,0.833,True,85.7,False,none,0.75,physics-constrained synthetic generation,2024-01-01
DF_0057,demand_forecasting,train,multi_step,hard,"Given 38°C forecast and 30% renewable penetration on 18 May 2023, what is the optimal dispatch plan?",At 38°C with 30% renewable penetration the system faces 2881.6 MW demand and 412.5 MW renewable supply. The 2472.2 MW residual is met by dispatchable thermal units in merit order. Re-dispatch reduces maximum line utilisation from 0.72 to 0.64 pu. Total generation cost is 179246 USD/hour at a marginal price of 61.8 USD/MWh.,2901.721,2881.55,20.171,0.968,1.007,0.72,14.3,IEEE-30,SCN_DF_0057,none,N/A,N/A,T09,True,True,3,4.33,True,0.0,0.0,0.361,0.511,0.852,True,90.3,False,none,0.74,physics-constrained synthetic generation,2024-01-01
DF_0058,demand_forecasting,train,factual,easy,What is the forecasted morning ramp demand for the Southwest control area on 31 Oct 2023?,"Morning ramp demand for Southwest on 31 Oct 2023 rises from 2989.3 MW at 06:00 to 4282.7 MW by 09:00, a ramp rate of 78.8 MW per 15-minute interval. Generation dispatch follows the economic merit order with 38.1% renewable contribution. Power balance is maintained within the 2% tolerance throughout the ramp period.",4304.152,4282.738,21.414,0.972,1.042,0.729,38.1,IEEE-118,SCN_DF_0058,none,N/A,N/A,T10,True,True,3,3.67,True,0.0,0.0,0.337,0.481,0.847,True,91.1,False,none,0.79,physics-constrained synthetic generation,2024-01-01
DF_0059,demand_forecasting,train,reasoning,medium,What demand response volume is needed if system load exceeds 5422 MW on 18 May 2023?,"If load reaches 5422.4 MW the operator activates 117.7 MW of Tier-1 interruptible industrial demand response. Combined with 1026.4 MW of pre-positioned spinning reserve, system balance is restored within 5 minutes. Voltage at bus 89 recovers to 0.965 pu and all thermal limits return to below 0.95 pu of rated capacity.",5454.921,5422.387,32.534,0.965,1.037,0.676,52.7,IEEE-118,SCN_DF_0059,none,N/A,N/A,T11,True,True,3,4.0,True,0.0,0.0,0.319,0.51,0.831,True,85.2,False,none,0.82,physics-constrained synthetic generation,2024-01-01
DF_0060,demand_forecasting,train,multi_step,hard,"Given 38°C forecast and 20% renewable penetration on 22 Jun 2023, what is the optimal dispatch plan?",At 38°C with 20% renewable penetration the system faces 5026.5 MW demand and 2582.5 MW renewable supply. The 2374.3 MW residual is met by dispatchable thermal units in merit order. Re-dispatch reduces maximum line utilisation from 0.70 to 0.48 pu. Total generation cost is 371090 USD/hour at a marginal price of 74.6 USD/MWh.,5061.639,5026.454,35.185,0.974,1.027,0.697,52.1,IEEE-118,SCN_DF_0060,none,N/A,N/A,T12,True,True,3,3.67,True,0.0,0.0,0.351,0.422,0.854,True,85.6,False,none,0.75,physics-constrained synthetic generation,2024-01-01
DF_0061,demand_forecasting,train,factual,easy,What is the expected overnight base load for Grid Zone A on 28 Nov 2023?,"Overnight base load for Grid Zone A on 28 Nov 2023 is estimated at 2717.5 MW, reflecting reduced industrial and commercial activity. Baseload thermal and hydro units serve demand without peaking commitment. System marginal price is 58.3 USD/MWh at this operating point.",2731.061,2717.474,13.587,0.959,1.017,0.752,10.3,IEEE-118,SCN_DF_0061,none,N/A,N/A,T01,True,True,3,3.67,True,0.0,0.0,0.363,0.496,0.84,True,88.1,False,none,0.75,physics-constrained synthetic generation,2024-01-01
DF_0062,demand_forecasting,train,reasoning,medium,"Given a 55% increase in solar output, how does afternoon net load change on 18 May 2023?","With 55% additional solar generation the net load during 13:00–16:00 falls from 2319.0 MW to 1049.8 MW, a reduction of 135.6 MW. Flexible combined-cycle gas generation backs down proportionally. Minimum bus voltage remains at 0.983 pu — within the 0.95 pu limit — and line utilisation does not exceed 0.76 pu on any monitored corridor.",2332.893,2318.979,13.914,0.983,1.02,0.758,51.8,IEEE-118,SCN_DF_0062,none,N/A,N/A,T02,True,True,3,5.0,True,0.0,0.0,0.408,0.425,0.846,True,92.0,False,none,0.77,physics-constrained synthetic generation,2024-01-01
DF_0063,demand_forecasting,train,multi_step,hard,What is the least-cost unit commitment for 4320 MW peak demand with 20% renewable penetration on 5 Apr 2023?,"The least-cost unit commitment for 4320.4 MW with 20% renewables commits 2 CCGT units at 1678 MW each, one hydro unit at 448 MW, and all available renewables at 1797.5 MW. Total commitment cost is 294640 USD/hour. N-1 security is confirmed across all 186 monitored contingencies. Power balance is satisfied within the 2% tolerance.",4354.998,4320.435,34.563,0.966,1.031,0.643,43.1,IEEE-118,SCN_DF_0063,none,N/A,N/A,T03,True,True,3,3.67,True,0.0,0.0,0.352,0.53,0.825,True,92.2,False,none,0.77,physics-constrained synthetic generation,2024-01-01
DF_0064,demand_forecasting,train,factual,easy,What is the expected overnight base load for Grid Zone C on 5 Apr 2023?,"Overnight base load for Grid Zone C on 5 Apr 2023 is estimated at 4057.3 MW, reflecting reduced industrial and commercial activity. Baseload thermal and hydro units serve demand without peaking commitment. System marginal price is 73.8 USD/MWh at this operating point.",4081.645,4057.301,24.344,0.98,1.028,0.816,58.0,IEEE-118,SCN_DF_0064,none,N/A,N/A,T04,True,True,3,3.67,True,0.0,0.0,0.352,0.531,0.837,True,87.8,False,none,0.76,physics-constrained synthetic generation,2024-01-01
DF_0065,demand_forecasting,train,reasoning,medium,What demand response volume is needed if system load exceeds 3701 MW on 15 Jan 2024?,"If load reaches 3700.5 MW the operator activates 70.7 MW of Tier-1 interruptible industrial demand response. Combined with 477.7 MW of pre-positioned spinning reserve, system balance is restored within 5 minutes. Voltage at bus 89 recovers to 0.972 pu and all thermal limits return to below 0.95 pu of rated capacity.",3715.343,3700.541,14.802,0.972,1.03,0.748,25.6,IEEE-118,SCN_DF_0065,none,N/A,N/A,T05,True,True,3,4.33,True,0.0,0.0,0.399,0.441,0.847,True,90.3,False,none,0.8,physics-constrained synthetic generation,2024-01-01
DF_0066,demand_forecasting,train,multi_step,hard,What is the least-cost unit commitment for 2900 MW peak demand with 15% renewable penetration on 20 Jul 2023?,"The least-cost unit commitment for 2899.6 MW with 15% renewables commits 2 CCGT units at 979 MW each, one hydro unit at 258 MW, and all available renewables at 1356.9 MW. Total commitment cost is 179792 USD/hour. N-1 security is confirmed across all 186 monitored contingencies. Power balance is satisfied within the 2% tolerance.",2919.885,2899.588,20.297,0.983,1.027,0.802,46.1,IEEE-118,SCN_DF_0066,none,N/A,N/A,T06,True,True,3,3.33,True,0.0,0.0,0.378,0.482,0.855,True,89.1,False,none,0.75,physics-constrained synthetic generation,2024-01-01
DF_0067,demand_forecasting,train,factual,easy,What is the expected overnight base load for Grid Zone C on 18 May 2023?,"Overnight base load for Grid Zone C on 18 May 2023 is estimated at 4816.0 MW, reflecting reduced industrial and commercial activity. Baseload thermal and hydro units serve demand without peaking commitment. System marginal price is 77.7 USD/MWh at this operating point.",4854.487,4815.959,38.528,0.959,1.032,0.778,27.6,IEEE-118,SCN_DF_0067,none,N/A,N/A,T07,True,True,3,3.67,True,0.0,0.0,0.391,0.424,0.831,True,87.6,False,none,0.82,physics-constrained synthetic generation,2024-01-01
