doc_id,document_type,title,authors,publication_year,publisher,doi,primary_category,sub_category,keywords,abstract_snippet,page_count,language,access_type,citation_count,is_peer_reviewed,covers_physics_constraints,covers_llm_methods,covers_power_systems,covers_renewable_energy,covers_market_analysis,covers_anomaly_detection,relevance_score
KB_0084,grid_code,Study on power systems topic 84: decision support approaches,"Author_84A, Author_84B",2015,IET,10.1109/PES.2015.411568,power_systems,review,"LoRA fine-tuning, frequency regulation, inertia, decision support",This paper investigates LoRA fine-tuning methods for power systems applications with emphasis on frequency regulation techniques...,19,English,public,76,False,False,True,True,False,False,False,0.94
KB_0085,grid_code,Study on energy policy topic 85: curtailment approaches,"Author_85A, Author_85B",2020,ENTSO-E,10.1109/PES.2020.976485,energy_policy,modeling,"low-rank adaptation, curtailment, grid topology, market clearing",This paper investigates low-rank adaptation methods for energy policy applications with emphasis on curtailment techniques...,34,English,subscription,164,False,False,False,False,False,False,False,0.57
KB_0086,grid_code,Study on grid operations topic 86: curtailment approaches,"Author_86A, Author_86B",2022,CAISO,10.1109/PES.2022.147834,grid_operations,control,"renewable, curtailment, power flow, demand forecasting",This paper investigates renewable methods for grid operations applications with emphasis on curtailment techniques...,22,English,open_access,150,False,False,False,True,True,False,False,0.87
KB_0087,journal_article,Study on market design topic 87: large language model approaches,"Author_87A, Author_87B",2016,DOE,10.1109/PES.2016.659825,market_design,forecasting,"renewable, large language model, physics-informed, anomaly detection",This paper investigates renewable methods for market design applications with emphasis on large language model techniques...,17,English,public,273,True,True,True,False,True,True,True,0.62
KB_0088,ieee_standard,Study on AI ML topic 88: market clearing approaches,"Author_88A, Author_88B",2020,ENTSO-E,10.1109/PES.2020.704507,AI_ML,forecasting,"demand forecasting, grid topology, market clearing, unit commitment",This paper investigates demand forecasting methods for AI ML applications with emphasis on grid topology techniques...,33,English,subscription,198,False,False,False,False,False,False,False,0.82
KB_0089,regulatory_document,Study on market design topic 89: renewable approaches,"Author_89A, Author_89B",2020,ENTSO-E,10.1109/PES.2020.175465,market_design,optimization,"renewable, power flow, SCADA, inertia",This paper investigates renewable methods for market design applications with emphasis on power flow techniques...,42,English,public,33,False,False,False,False,True,True,False,0.82
KB_0090,grid_code,Study on grid operations topic 90: voltage stability approaches,"Author_90A, Author_90B",2017,FERC,10.1109/PES.2017.363155,grid_operations,modeling,"power flow, voltage stability, demand forecasting, low-rank adaptation",This paper investigates power flow methods for grid operations applications with emphasis on voltage stability techniques...,31,English,subscription,61,False,False,False,True,False,False,False,0.73
KB_0091,grid_code,Study on market design topic 91: unit commitment approaches,"Author_91A, Author_91B",2017,ENTSO-E,10.1109/PES.2017.313566,market_design,analysis,"frequency regulation, low-rank adaptation, curtailment, unit commitment",This paper investigates frequency regulation methods for market design applications with emphasis on low-rank adaptation techniques...,40,English,subscription,230,False,False,False,False,False,True,False,0.66
KB_0092,conference_paper,Study on market design topic 92: grid topology approaches,"Author_92A, Author_92B",2022,IEA,10.1109/PES.2022.521812,market_design,review,"market clearing, grid topology, optimal power flow, low-rank adaptation",This paper investigates market clearing methods for market design applications with emphasis on grid topology techniques...,25,English,open_access,201,True,False,False,False,False,True,False,0.7
KB_0093,journal_article,Study on grid operations topic 93: curtailment approaches,"Author_93A, Author_93B",2016,IEA,10.1109/PES.2016.797845,grid_operations,review,"anomaly detection, physics-informed, question answering, curtailment",This paper investigates anomaly detection methods for grid operations applications with emphasis on physics-informed techniques...,38,English,subscription,179,True,True,False,True,False,False,True,0.88
KB_0094,regulatory_document,Study on market design topic 94: demand forecasting approaches,"Author_94A, Author_94B",2021,DOE,10.1109/PES.2021.460326,market_design,control,"low-rank adaptation, grid topology, LoRA fine-tuning, demand forecasting",This paper investigates low-rank adaptation methods for market design applications with emphasis on grid topology techniques...,17,English,open_access,268,False,False,True,False,False,True,False,0.81
KB_0095,regulatory_document,Study on power systems topic 95: anomaly detection approaches,"Author_95A, Author_95B",2020,FERC,10.1109/PES.2020.419907,power_systems,analysis,"low-rank adaptation, physics-informed, anomaly detection, curtailment",This paper investigates low-rank adaptation methods for power systems applications with emphasis on physics-informed techniques...,13,English,public,86,False,True,False,True,False,False,True,0.51
KB_0096,technical_report,Study on AI ML topic 96: large language model approaches,"Author_96A, Author_96B",2015,IEA,10.1109/PES.2015.898265,AI_ML,modeling,"inertia, decision support, physics-informed, large language model",This paper investigates inertia methods for AI ML applications with emphasis on decision support techniques...,16,English,subscription,90,False,True,True,False,False,False,False,0.53
KB_0097,regulatory_document,Study on market design topic 97: renewable approaches,"Author_97A, Author_97B",2024,FERC,10.1109/PES.2024.156180,market_design,control,"optimal power flow, curtailment, inertia, renewable",This paper investigates optimal power flow methods for market design applications with emphasis on curtailment techniques...,28,English,subscription,232,False,False,False,False,True,True,False,0.85
KB_0098,conference_paper,Study on market design topic 98: renewable approaches,"Author_98A, Author_98B",2021,Elsevier,10.1109/PES.2021.918429,market_design,control,"renewable, optimal power flow, voltage stability, grid topology",This paper investigates renewable methods for market design applications with emphasis on optimal power flow techniques...,9,English,subscription,105,True,False,False,False,True,True,False,0.62
KB_0099,grid_code,Study on market design topic 99: anomaly detection approaches,"Author_99A, Author_99B",2016,NERC,10.1109/PES.2016.256927,market_design,analysis,"grid topology, SCADA, anomaly detection, physics-informed",This paper investigates grid topology methods for market design applications with emphasis on SCADA techniques...,20,English,subscription,38,False,True,False,False,False,True,True,0.86
KB_0100,regulatory_document,Study on power systems topic 100: unit commitment approaches,"Author_100A, Author_100B",2018,CIGRE,10.1109/PES.2018.501480,power_systems,control,"unit commitment, GNN, LoRA fine-tuning, decision support",This paper investigates unit commitment methods for power systems applications with emphasis on GNN techniques...,18,English,open_access,52,False,False,True,True,False,False,False,0.94
KB_0101,grid_code,Study on AI ML topic 101: large language model approaches,"Author_101A, Author_101B",2022,CIGRE,10.1109/PES.2022.948549,AI_ML,modeling,"anomaly detection, curtailment, renewable, large language model",This paper investigates anomaly detection methods for AI ML applications with emphasis on curtailment techniques...,10,English,subscription,65,False,False,True,False,True,False,True,0.75
KB_0102,regulatory_document,Study on power systems topic 102: inertia approaches,"Author_102A, Author_102B",2022,CAISO,10.1109/PES.2022.899036,power_systems,control,"multimodal learning, LoRA fine-tuning, inertia, GNN",This paper investigates multimodal learning methods for power systems applications with emphasis on LoRA fine-tuning techniques...,24,English,subscription,94,False,False,True,True,False,False,False,0.94
KB_0103,ieee_standard,Study on grid operations topic 103: low-rank adaptation approaches,"Author_103A, Author_103B",2020,CAISO,10.1109/PES.2020.744937,grid_operations,forecasting,"low-rank adaptation, multimodal learning, SCADA, frequency regulation",This paper investigates low-rank adaptation methods for grid operations applications with emphasis on multimodal learning techniques...,12,English,subscription,61,False,False,False,True,False,False,False,0.98
KB_0104,technical_report,Study on grid operations topic 104: demand forecasting approaches,"Author_104A, Author_104B",2021,CIGRE,10.1109/PES.2021.816447,grid_operations,forecasting,"multimodal learning, demand forecasting, low-rank adaptation, curtailment",This paper investigates multimodal learning methods for grid operations applications with emphasis on demand forecasting techniques...,40,English,public,237,False,False,False,True,False,False,False,0.55
KB_0105,regulatory_document,Study on energy policy topic 105: GNN approaches,"Author_105A, Author_105B",2024,CAISO,10.1109/PES.2024.111023,energy_policy,analysis,"curtailment, optimal power flow, low-rank adaptation, GNN",This paper investigates curtailment methods for energy policy applications with emphasis on optimal power flow techniques...,13,English,subscription,254,False,False,False,False,False,False,False,0.64
